glossary;path;typology;True_start
 CURTAIN OPEN;xx_main_safety_guards_hopperopticalbarrier.sio.protection_asm.message;MESSAGE_TYPOLOGY_NORMAL;10/01/2016 05:25
 CURTAIN OPEN;xx_main_safety_guards_hopperopticalbarrier.sio.protection_asm.message;MESSAGE_TYPOLOGY_NORMAL;10/01/2016 05:25
 CURTAIN OPEN;xx_main_safety_guards_hopperopticalbarrier.sio.protection_asm.message;MESSAGE_TYPOLOGY_NORMAL;10/01/2016 05:26
 CURTAIN OPEN;xx_main_safety_guards_hopperopticalbarrier.sio.protection_asm.message;MESSAGE_TYPOLOGY_NORMAL;10/01/2016 05:26
 CURTAIN OPEN;xx_main_safety_guards_hopperopticalbarrier.sio.protection_asm.message;MESSAGE_TYPOLOGY_NORMAL;10/01/2016 05:26
 CURTAIN OPEN;xx_main_safety_guards_hopperopticalbarrier.sio.protection_asm.message;MESSAGE_TYPOLOGY_NORMAL;10/01/2016 05:26
 CURTAIN OPEN;xx_main_safety_guards_hopperopticalbarrier.sio.protection_asm.message;MESSAGE_TYPOLOGY_NORMAL;10/01/2016 05:26
 CURTAIN OPEN;xx_main_safety_guards_hopperopticalbarrier.sio.protection_asm.message;MESSAGE_TYPOLOGY_NORMAL;10/01/2016 05:27
 CURTAIN OPEN;xx_main_safety_guards_hopperopticalbarrier.sio.protection_asm.message;MESSAGE_TYPOLOGY_NORMAL;10/01/2016 05:27
 GATE OPEN;xx_hopper_checkcard_handler.gate_6_open_nsm;MESSAGE_TYPOLOGY_NORMAL;10/01/2016 05:27
 GATE OPEN;xx_hopper_checkcard_handler.gate_5_open_nsm;MESSAGE_TYPOLOGY_NORMAL;10/01/2016 05:27
 GATE OPEN;xx_hopper_checkcard_handler.gate_5_open_nsm;MESSAGE_TYPOLOGY_NORMAL;10/01/2016 05:27
 5: STOPPED;xx_hopper_pusher_5.pusher_stop_osm;MESSAGE_TYPOLOGY_OBLIGATION;10/01/2016 05:27
 GATE OPEN;xx_hopper_checkcard_handler.gate_4_open_nsm;MESSAGE_TYPOLOGY_NORMAL;10/01/2016 05:28
 GATE OPEN;xx_hopper_checkcard_handler.gate_3_open_nsm;MESSAGE_TYPOLOGY_NORMAL;10/01/2016 05:29
 GATE OPEN;xx_hopper_checkcard_handler.gate_2_open_nsm;MESSAGE_TYPOLOGY_NORMAL;10/01/2016 05:29
 GATE OPEN;xx_hopper_checkcard_handler.gate_1_open_nsm;MESSAGE_TYPOLOGY_NORMAL;10/01/2016 05:31
WHEEL NOT IN POSITION;xx_main_services_generic.hand_wheel_inserted_dchk.alarm_asm.message;MESSAGE_TYPOLOGY_ABNORMAL;10/01/2016 05:32
MAIN GUARD SAFETY OPENING OPEN;xx_main_safety_guards_mainguard.opened_switch_sio.protection_asm.message;MESSAGE_TYPOLOGY_NOT_VISIBLE;10/01/2016 05:32
MACHINE WAIT FOR PRODUCT FROM OPERATOR;xx_main_motorization_manager._motman.production_wait_external_operator_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 05:32
BUMPER OPEN;xx_main_safety_guards_mainguard.bumper_sio.protection_asm.message;MESSAGE_TYPOLOGY_NOT_VISIBLE;10/01/2016 05:32
MACHINE WAITING FOR PRODUCTS;xx.mch.wait_production_log_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 05:32
MACHINE WAITING FOR PRODUCTS;xx_main_motorization_manager._motman.production_wait_internal_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 05:34
 5: STOPPED;xx_hopper_pusher_5.pusher_stop_osm;MESSAGE_TYPOLOGY_OBLIGATION;10/01/2016 05:34
  JAM;xx_hopper_pusher_5.sensor_jam_nsm;MESSAGE_TYPOLOGY_NORMAL;10/01/2016 05:34
MACHINE IN PRODUCTION;xx.mch.production_log_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 05:34
LOW PRODUCTION SPEED FROM DOWNSTREAM;xx_main_motorization_manager._motman.production_at_low_speed_external_down_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 05:34
MACHINE WAITING FOR PRODUCTS;xx.mch.wait_production_log_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 05:34
MACHINE WAIT FOR PRODUCT FROM OPERATOR;xx_main_motorization_manager._motman.production_wait_external_operator_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 05:34
EXIT: TOO MANY REJECTS;xx_inspection_cameraexit._camera.consecutive_reject_fem.message;MESSAGE_TYPOLOGY_ABNORMAL;10/01/2016 05:34
EXIT: TOO MANY REJECTS EQ.;xx_inspection_cameraexit._camera.consecutive_eq_reject_fem.message;MESSAGE_TYPOLOGY_ABNORMAL;10/01/2016 05:34
MAIN GUARD OPEN;xx_main_safety_guards_mainguard.closed_switch_sio.protection_asm.message;MESSAGE_TYPOLOGY_ABNORMAL;10/01/2016 05:34
 CURTAIN OPEN;xx_main_safety_guards_hopperopticalbarrier.sio.protection_asm.message;MESSAGE_TYPOLOGY_NORMAL;10/01/2016 05:34
 GATE OPEN;xx_hopper_checkcard_handler.gate_5_open_nsm;MESSAGE_TYPOLOGY_NORMAL;10/01/2016 05:34
BUMPER OPEN;xx_main_safety_guards_mainguard.bumper_sio.protection_asm.message;MESSAGE_TYPOLOGY_NOT_VISIBLE;10/01/2016 05:35
 CURTAIN OPEN;xx_main_safety_guards_hopperopticalbarrier.sio.protection_asm.message;MESSAGE_TYPOLOGY_NORMAL;10/01/2016 05:35
 CURTAIN OPEN;xx_main_safety_guards_hopperopticalbarrier.sio.protection_asm.message;MESSAGE_TYPOLOGY_NORMAL;10/01/2016 05:35
MACHINE WAITING FOR PRODUCTS;xx.mch.wait_production_log_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 05:35
MACHINE WAITING FOR PRODUCTS;xx_main_motorization_manager._motman.production_wait_internal_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 05:35
MACHINE IN PRODUCTION;xx.mch.production_log_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 05:35
LOW PRODUCTION SPEED FROM DOWNSTREAM;xx_main_motorization_manager._motman.production_at_low_speed_external_down_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 05:35
 6: STOPPED;xx_hopper_pusher_6.pusher_stop_osm;MESSAGE_TYPOLOGY_OBLIGATION;10/01/2016 05:36
  EMPTY;xx_hopper_checkcard_handler.hopper_pusher_6_empty_nsm;MESSAGE_TYPOLOGY_NORMAL;10/01/2016 05:36
 CURTAIN OPEN;xx_main_safety_guards_hopperopticalbarrier.sio.protection_asm.message;MESSAGE_TYPOLOGY_NORMAL;10/01/2016 05:36
 GATE OPEN;xx_hopper_checkcard_handler.gate_6_open_nsm;MESSAGE_TYPOLOGY_NORMAL;10/01/2016 05:36
 5: STOPPED;xx_hopper_pusher_5.pusher_stop_osm;MESSAGE_TYPOLOGY_OBLIGATION;10/01/2016 05:36
  EMPTY;xx_hopper_checkcard_handler.hopper_pusher_5_empty_nsm;MESSAGE_TYPOLOGY_NORMAL;10/01/2016 05:36
 RESERVE EMPTY;xx_blank_lever_handler.buffer_empty_wsm;MESSAGE_TYPOLOGY_OBLIGATION;10/01/2016 05:36
 CURTAIN OPEN;xx_main_safety_guards_hopperopticalbarrier.sio.protection_asm.message;MESSAGE_TYPOLOGY_NORMAL;10/01/2016 05:36
 CURTAIN OPEN;xx_main_safety_guards_hopperopticalbarrier.sio.protection_asm.message;MESSAGE_TYPOLOGY_NORMAL;10/01/2016 05:36
MACHINE WAITING FOR PRODUCTS;xx.mch.wait_production_log_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 05:36
MACHINE WAIT FOR PRODUCT FROM DOWNSTREAM;xx_main_motorization_manager._motman.production_wait_external_down_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 05:36
DOWNSTREAM INTERLOCK;xx_main_interface_downstream.interlock_nsm;MESSAGE_TYPOLOGY_NORMAL;10/01/2016 05:36
LOW PRODUCTION SPEED;xx_main_motorization_manager._motman.production_at_low_speed_internal_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 05:36
CRANE IN FAULT;xx_main_interface_materialautomation_crane.fault_present_nsm;MESSAGE_TYPOLOGY_NORMAL;10/01/2016 05:40
MACHINE WAITING FOR PRODUCTS;xx_main_motorization_manager._motman.production_wait_internal_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 05:44
MACHINE WAIT FOR PRODUCT FROM DOWNSTREAM;xx_main_motorization_manager._motman.production_wait_external_down_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 05:45
DOWNSTREAM INTERLOCK;xx_main_interface_downstream.interlock_nsm;MESSAGE_TYPOLOGY_NORMAL;10/01/2016 05:45
MACHINE WAITING FOR PRODUCTS;xx_main_motorization_manager._motman.production_wait_internal_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 05:51
MACHINE IN PRODUCTION;xx.mch.production_log_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 05:51
LOW PRODUCTION SPEED FROM DOWNSTREAM;xx_main_motorization_manager._motman.production_at_low_speed_external_down_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 05:51
MACHINE WAITING FOR PRODUCTS;xx.mch.wait_production_log_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 05:52
MACHINE WAIT FOR PRODUCT FROM DOWNSTREAM;xx_main_motorization_manager._motman.production_wait_external_down_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 05:52
DOWNSTREAM INTERLOCK;xx_main_interface_downstream.interlock_nsm;MESSAGE_TYPOLOGY_NORMAL;10/01/2016 05:52
REMOVE JAM AT EXIT;xx_exit_long_handler.jammed_osm;MESSAGE_TYPOLOGY_OBLIGATION;10/01/2016 05:52
FAULT: UPPER EXIT BELT MOTOR;xx_exit_long_axexitupperbelt.axis.fault_fsm.message;MESSAGE_TYPOLOGY_EMERGENCY;10/01/2016 05:52
EXIT GROUP NOT READY;xx_exit_long_handler.group_is_not_ready_asm;MESSAGE_TYPOLOGY_ABNORMAL;10/01/2016 05:52
STOP BUTTOM PRESSED;xx_main_machinehandler.stop_button_dchk.alarm_asm.message;MESSAGE_TYPOLOGY_ABNORMAL;10/01/2016 05:52
DOWNSTREAM INTERLOCK;xx_main_interface_downstream.interlock_asm;MESSAGE_TYPOLOGY_ABNORMAL;10/01/2016 05:52
EXIT GUARD OPEN;xx_main_safety_guards_longexitguard.protection_sio.protection_asm.message;MESSAGE_TYPOLOGY_ABNORMAL;10/01/2016 05:53
SPIDER GROUP OPEN;xx_exit_long_handler.spider_arm_closed_dchk.alarm_asm.message;MESSAGE_TYPOLOGY_EMERGENCY;10/01/2016 05:53
MACHINE IN PRODUCTION;xx.mch.production_log_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 05:54
LOW PRODUCTION SPEED FROM DOWNSTREAM;xx_main_motorization_manager._motman.production_at_low_speed_external_down_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 05:54
NOMINAL SPEED;xx_main_motorization_manager._motman.production_at_nominal_speed_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 05:54
LOW PRODUCTION SPEED FROM DOWNSTREAM;xx_main_motorization_manager._motman.production_at_low_speed_external_down_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 05:54
NOMINAL SPEED;xx_main_motorization_manager._motman.production_at_nominal_speed_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 05:54
LOW PRODUCTION SPEED;xx_main_motorization_manager._motman.production_at_low_speed_internal_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 05:55
STOP BUTTOM PRESSED;xx_main_machinehandler.stop_button_dchk.alarm_asm.message;MESSAGE_TYPOLOGY_ABNORMAL;10/01/2016 05:55
MAIN GUARD OPEN;xx_main_safety_guards_mainguard.closed_switch_sio.protection_asm.message;MESSAGE_TYPOLOGY_ABNORMAL;10/01/2016 05:55
WHEEL NOT IN POSITION;xx_main_services_generic.hand_wheel_inserted_dchk.alarm_asm.message;MESSAGE_TYPOLOGY_ABNORMAL;10/01/2016 05:56
: JAM;xx_blank_check_04_helixinner.jam_chksect.too_many_failed_checks_aem.message;MESSAGE_TYPOLOGY_ABNORMAL;10/01/2016 05:56
:  ABSENCE;xx_blank_check_04_helixinner.missed_presence_chksect.too_many_failed_checks_aem.message;MESSAGE_TYPOLOGY_EMERGENCY;10/01/2016 05:56
MAIN GUARD SAFETY OPENING OPEN;xx_main_safety_guards_mainguard.opened_switch_sio.protection_asm.message;MESSAGE_TYPOLOGY_NOT_VISIBLE;10/01/2016 05:56
BUMPER OPEN;xx_main_safety_guards_mainguard.bumper_sio.protection_asm.message;MESSAGE_TYPOLOGY_NOT_VISIBLE;10/01/2016 05:56
MACHINE IN PRODUCTION;xx.mch.production_log_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 05:56
LOW PRODUCTION SPEED FROM DOWNSTREAM;xx_main_motorization_manager._motman.production_at_low_speed_external_down_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 05:56
 4: STOPPED;xx_hopper_pusher_4.pusher_stop_osm;MESSAGE_TYPOLOGY_OBLIGATION;10/01/2016 05:56
  JAM;xx_hopper_pusher_4.sensor_jam_nsm;MESSAGE_TYPOLOGY_NORMAL;10/01/2016 05:56
 CURTAIN OPEN;xx_main_safety_guards_hopperopticalbarrier.sio.protection_asm.message;MESSAGE_TYPOLOGY_NORMAL;10/01/2016 05:56
MACHINE WAITING FOR PRODUCTS;xx.mch.wait_production_log_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 05:56
MACHINE WAIT FOR PRODUCT FROM DOWNSTREAM;xx_main_motorization_manager._motman.production_wait_external_down_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 05:56
DOWNSTREAM INTERLOCK;xx_main_interface_downstream.interlock_nsm;MESSAGE_TYPOLOGY_NORMAL;10/01/2016 05:56
 CURTAIN OPEN;xx_main_safety_guards_hopperopticalbarrier.sio.protection_asm.message;MESSAGE_TYPOLOGY_NORMAL;10/01/2016 05:57
LOW PRODUCTION SPEED;xx_main_motorization_manager._motman.production_at_low_speed_internal_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 05:57
 CURTAIN OPEN;xx_main_safety_guards_hopperopticalbarrier.sio.protection_asm.message;MESSAGE_TYPOLOGY_NORMAL;10/01/2016 05:57
 CURTAIN OPEN;xx_main_safety_guards_hopperopticalbarrier.sio.protection_asm.message;MESSAGE_TYPOLOGY_NORMAL;10/01/2016 05:57
 CURTAIN OPEN;xx_main_safety_guards_hopperopticalbarrier.sio.protection_asm.message;MESSAGE_TYPOLOGY_NORMAL;10/01/2016 05:57
 CURTAIN OPEN;xx_main_safety_guards_hopperopticalbarrier.sio.protection_asm.message;MESSAGE_TYPOLOGY_NORMAL;10/01/2016 05:57
MACHINE WAITING FOR PRODUCTS;xx_main_motorization_manager._motman.production_wait_internal_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 05:58
MACHINE IN PRODUCTION;xx.mch.production_log_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 05:58
LOW PRODUCTION SPEED FROM DOWNSTREAM;xx_main_motorization_manager._motman.production_at_low_speed_external_down_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 05:58
NOMINAL SPEED;xx_main_motorization_manager._motman.production_at_nominal_speed_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 05:58
EXIT: TOO MANY REJECTS;xx_inspection_cameraexit._camera.consecutive_reject_fem.message;MESSAGE_TYPOLOGY_ABNORMAL;10/01/2016 05:59
LOW PRODUCTION SPEED FROM DOWNSTREAM;xx_main_motorization_manager._motman.production_at_low_speed_external_down_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 06:00
LOW PRODUCTION SPEED;xx_main_motorization_manager._motman.production_at_low_speed_internal_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 06:00
MAIN GUARD OPEN;xx_main_safety_guards_mainguard.closed_switch_sio.protection_asm.message;MESSAGE_TYPOLOGY_ABNORMAL;10/01/2016 06:00
CRANE IN FAULT;xx_main_interface_materialautomation_crane.fault_present_nsm;MESSAGE_TYPOLOGY_NORMAL;10/01/2016 06:00
MAIN GUARD SAFETY OPENING OPEN;xx_main_safety_guards_mainguard.opened_switch_sio.protection_asm.message;MESSAGE_TYPOLOGY_NOT_VISIBLE;10/01/2016 06:00
BUMPER OPEN;xx_main_safety_guards_mainguard.bumper_sio.protection_asm.message;MESSAGE_TYPOLOGY_NOT_VISIBLE;10/01/2016 06:00
MACHINE IN PRODUCTION;xx.mch.production_log_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 06:01
LOW PRODUCTION SPEED;xx_main_motorization_manager._motman.production_at_low_speed_internal_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 06:01
LOW PRODUCTION SPEED FROM DOWNSTREAM;xx_main_motorization_manager._motman.production_at_low_speed_external_down_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 06:01
NOMINAL SPEED;xx_main_motorization_manager._motman.production_at_nominal_speed_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 06:01
LOW PRODUCTION SPEED;xx_main_motorization_manager._motman.production_at_low_speed_internal_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 06:03
 4: STOPPED;xx_hopper_pusher_4.pusher_stop_osm;MESSAGE_TYPOLOGY_OBLIGATION;10/01/2016 06:03
  JAM;xx_hopper_pusher_4.sensor_jam_nsm;MESSAGE_TYPOLOGY_NORMAL;10/01/2016 06:03
 GATE OPEN;xx_hopper_checkcard_handler.gate_4_open_nsm;MESSAGE_TYPOLOGY_NORMAL;10/01/2016 06:03
 CURTAIN OPEN;xx_main_safety_guards_hopperopticalbarrier.sio.protection_asm.message;MESSAGE_TYPOLOGY_NORMAL;10/01/2016 06:03
NOMINAL SPEED;xx_main_motorization_manager._motman.production_at_nominal_speed_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 06:03
LOW PRODUCTION SPEED FROM DOWNSTREAM;xx_main_motorization_manager._motman.production_at_low_speed_external_down_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 06:04
MACHINE WAITING FOR PRODUCTS;xx.mch.wait_production_log_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 06:04
MACHINE WAIT FOR PRODUCT FROM DOWNSTREAM;xx_main_motorization_manager._motman.production_wait_external_down_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 06:04
DOWNSTREAM INTERLOCK;xx_main_interface_downstream.interlock_nsm;MESSAGE_TYPOLOGY_NORMAL;10/01/2016 06:04
LOW PRODUCTION SPEED;xx_main_motorization_manager._motman.production_at_low_speed_internal_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 06:04
MACHINE WAITING FOR PRODUCTS;xx_main_motorization_manager._motman.production_wait_internal_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 06:05
MACHINE IN PRODUCTION;xx.mch.production_log_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 06:05
LOW PRODUCTION SPEED FROM DOWNSTREAM;xx_main_motorization_manager._motman.production_at_low_speed_external_down_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 06:05
MACHINE WAITING FOR PRODUCTS;xx.mch.wait_production_log_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 06:06
MACHINE WAIT FOR PRODUCT FROM DOWNSTREAM;xx_main_motorization_manager._motman.production_wait_external_down_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 06:06
DOWNSTREAM INTERLOCK;xx_main_interface_downstream.interlock_nsm;MESSAGE_TYPOLOGY_NORMAL;10/01/2016 06:06
MACHINE WAITING FOR PRODUCTS;xx_main_motorization_manager._motman.production_wait_internal_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 06:06
MACHINE IN PRODUCTION;xx.mch.production_log_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 06:06
LOW PRODUCTION SPEED FROM DOWNSTREAM;xx_main_motorization_manager._motman.production_at_low_speed_external_down_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 06:06
NOMINAL SPEED;xx_main_motorization_manager._motman.production_at_nominal_speed_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 06:07
 SPLICER GUARD OPEN;xx_main_safety_guards_alufoilsplicer.sio.protection_asm.message;MESSAGE_TYPOLOGY_NORMAL;10/01/2016 06:07
LOW PRODUCTION SPEED FROM DOWNSTREAM;xx_main_motorization_manager._motman.production_at_low_speed_external_down_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 06:13
NOMINAL SPEED;xx_main_motorization_manager._motman.production_at_nominal_speed_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 06:13
MACHINE WAITING FOR PRODUCTS;xx.mch.wait_production_log_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 06:13
MACHINE WAIT FOR PRODUCT FROM DOWNSTREAM;xx_main_motorization_manager._motman.production_wait_external_down_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 06:13
MACHINE IN PRODUCTION;xx.mch.production_log_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 06:13
DOWNSTREAM INTERLOCK;xx_main_interface_downstream.interlock_nsm;MESSAGE_TYPOLOGY_NORMAL;10/01/2016 06:13
MACHINE WAITING FOR PRODUCTS;xx.mch.wait_production_log_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 06:13
LOW PRODUCTION SPEED;xx_main_motorization_manager._motman.production_at_low_speed_internal_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 06:13
MACHINE WAITING FOR PRODUCTS;xx_main_motorization_manager._motman.production_wait_internal_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 06:13
MACHINE IN PRODUCTION;xx.mch.production_log_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 06:13
LOW PRODUCTION SPEED FROM DOWNSTREAM;xx_main_motorization_manager._motman.production_at_low_speed_external_down_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 06:13
NOMINAL SPEED;xx_main_motorization_manager._motman.production_at_nominal_speed_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 06:13
MACHINE WAIT FOR PRODUCT FROM OPERATOR;xx_main_motorization_manager._motman.production_wait_external_operator_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 06:14
MACHINE WAITING FOR PRODUCTS;xx.mch.wait_production_log_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 06:14
LOW PRODUCTION SPEED;xx_main_motorization_manager._motman.production_at_low_speed_internal_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 06:14
MACHINE WAITING FOR PRODUCTS;xx_main_motorization_manager._motman.production_wait_internal_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 06:17
MACHINE IN PRODUCTION;xx.mch.production_log_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 06:17
LOW PRODUCTION SPEED FROM DOWNSTREAM;xx_main_motorization_manager._motman.production_at_low_speed_external_down_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 06:17
NOMINAL SPEED;xx_main_motorization_manager._motman.production_at_nominal_speed_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 06:17
 RESERVE EMPTY;xx_blank_lever_handler.buffer_empty_wsm;MESSAGE_TYPOLOGY_OBLIGATION;10/01/2016 06:21
 SPLICER GUARD OPEN;xx_main_safety_guards_alufoilsplicer.sio.protection_asm.message;MESSAGE_TYPOLOGY_NORMAL;10/01/2016 06:25
LOW PRODUCTION SPEED FROM DOWNSTREAM;xx_main_motorization_manager._motman.production_at_low_speed_external_down_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 06:26
MACHINE WAITING FOR PRODUCTS;xx.mch.wait_production_log_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 06:26
MACHINE WAIT FOR PRODUCT FROM DOWNSTREAM;xx_main_motorization_manager._motman.production_wait_external_down_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 06:26
DOWNSTREAM INTERLOCK;xx_main_interface_downstream.interlock_nsm;MESSAGE_TYPOLOGY_NORMAL;10/01/2016 06:26
LOW PRODUCTION SPEED;xx_main_motorization_manager._motman.production_at_low_speed_internal_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 06:26
MACHINE WAITING FOR PRODUCTS;xx_main_motorization_manager._motman.production_wait_internal_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 06:28
MACHINE IN PRODUCTION;xx.mch.production_log_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 06:28
LOW PRODUCTION SPEED FROM DOWNSTREAM;xx_main_motorization_manager._motman.production_at_low_speed_external_down_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 06:28
NOMINAL SPEED;xx_main_motorization_manager._motman.production_at_nominal_speed_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 06:28
CRANE IN FAULT;xx_main_interface_materialautomation_crane.fault_present_nsm;MESSAGE_TYPOLOGY_NORMAL;10/01/2016 06:29
LOW PRODUCTION SPEED FROM DOWNSTREAM;xx_main_motorization_manager._motman.production_at_low_speed_external_down_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 06:31
NOMINAL SPEED;xx_main_motorization_manager._motman.production_at_nominal_speed_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 06:31
 SPLICER GUARD OPEN;xx_main_safety_guards_alufoilsplicer.sio.protection_asm.message;MESSAGE_TYPOLOGY_NORMAL;10/01/2016 06:37
LOW PRODUCTION SPEED FROM DOWNSTREAM;xx_main_motorization_manager._motman.production_at_low_speed_external_down_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 06:37
MACHINE WAITING FOR PRODUCTS;xx.mch.wait_production_log_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 06:37
MACHINE WAIT FOR PRODUCT FROM DOWNSTREAM;xx_main_motorization_manager._motman.production_wait_external_down_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 06:37
DOWNSTREAM INTERLOCK;xx_main_interface_downstream.interlock_nsm;MESSAGE_TYPOLOGY_NORMAL;10/01/2016 06:37
LOW PRODUCTION SPEED;xx_main_motorization_manager._motman.production_at_low_speed_internal_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 06:38
MACHINE WAITING FOR PRODUCTS;xx_main_motorization_manager._motman.production_wait_internal_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 06:38
MACHINE IN PRODUCTION;xx.mch.production_log_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 06:38
LOW PRODUCTION SPEED;xx_main_motorization_manager._motman.production_at_low_speed_internal_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 06:38
LOW PRODUCTION SPEED FROM DOWNSTREAM;xx_main_motorization_manager._motman.production_at_low_speed_external_down_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 06:38
